eval_id,timestamp,phase,phi_vintage,z,SSE_measured,SSdU_measured,phi_SSE,phi_SSdU,SSE,SSdU,J,runtime_s,n_flag_not_one,phi_floored,wall_total_s,wall_cases_s,wall_phi_s,wall_build_s,wall_save_s,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12
88,20260802_010513,OPT,6,1,16400.93421831281,1.2293954766832216,1,1,16400.93421831281,1.2293954766832216,28694.888985145026,178.297515,77,0,178.39743899999999,178.395802,2.8e-05,0.0012800000000000001,0.023057999999999999,1,0,0,-3,-2.5930239864273208,1.5964904217405593,2.0319512526021253,3,0.48862637257891578,-3,-3,3
89,20260802_010840,OPT,6,0.63629426834486114,21571.857793247113,0.21203975431775987,0.91259580830133691,0.93426394499995102,23637.910230378944,0.22695915373012815,25907.501767680224,92.405559999999994,23,0,92.466633999999999,92.465085999999999,2.6999999999999999e-05,0.001194,0.023739,0.63629426834486114,0,0,-1.8704538749989967,0.8477488201368969,3,3,-1.3748987839527176,3,3,3,0.14410891893544281
90,20260802_011041,OPT,6,1,39187.082420643099,0.38152347221060812,1,1,39187.082420643099,0.38152347221060812,43002.317142749183,1060.4622439999998,234,0,1060.559984,1060.558415,2.8e-05,0.0012149999999999999,0.0082509999999999997,1,0,4,-0.7595340292904923,-2.75616335294615,3,-3,1.9590036054069926,2.5108253512530285,3,-0.41858239727584962,-3
91,20260802_012907,OPT,7,0.7809558167334435,25580.675439096383,0.043478247436747684,0.97045265854172025,0.98380551488914691,26359.529456631044,0.044193945631263026,26801.468912943674,132.11046999999996,37,0,132.18760399999999,132.18584100000001,3.1000000000000001e-05,0.0013940000000000001,0.0070699999999999999,0.7809558167334435,0,0,2.5873440404171753,-0.17332685519822214,-3,0.26115268148155946,3,1.7406881163152246,3,-3,3
92,20260802_013150,OPT,7,0.54338962423055248,22670.372961732923,0.13947312454307592,0.8596204397826186,0.88939994568399638,26372.538288486743,0.15681710485805525,27940.709337067296,84.959422000000004,28,0,85.014308,85.012763000000007,2.5000000000000001e-05,0.0011850000000000001,0.0067930000000000004,0.54338962423055248,0,0,-2.0814902899406449,-3,3,3,-0.42273632128138555,3,3,3,3
93,20260802_013343,OPT,7,0.70161321457787751,46763.520421428278,2.7329060689915918,0.94346190884704517,0.96378304507604262,49565.880702672461,2.8356029740863153,77921.910443535613,93.988196999999985,35,0,94.057644999999994,94.056154000000006,2.5999999999999998e-05,0.0011509999999999999,0.0073569999999999998,0.70161321457787751,0,0,-3,-0.61523426566300299,3,-0.38724041388416441,-0.81205037569978633,3,-3,0.48507017891541576,3
94,20260802_013543,OPT,7,0.8309600880392819,37465.06010320114,0.03902976337156909,0.98277310655742545,0.99173261948163693,38121.779944140115,0.039355127183342359,38515.331215973536,257.06769299999996,42,0,257.15021100000001,257.14852400000001,3.3000000000000003e-05,0.0013140000000000001,0.0077279999999999996,0.8309600880392819,0,1,2.4883805174835212,-2.8440316232808227,-3,1.8226573223284608,3,2.1515490963212462,3,-3,3
95,20260802_014028,OPT,7,1,21626.672919611316,0.15363017661443229,1,1,21626.672919611316,0.15363017661443229,23162.974685755638,177.34306099999998,64,0,177.44162900000001,177.43986799999999,3.1000000000000001e-05,0.0013979999999999999,0.0085990000000000007,1,0,0,-3,-2.5592598426904201,3,3,3,-3,3,1.2049844761715487,3
96,20260802_014350,OPT,7,0.93129451029318677,104818.25440318897,66.88847262240418,0.99731085966871036,0.99919306441583233,105100.88543306128,66.942490900404536,774525.7944371067,147.73255399999999,66,0,147.823758,147.82204899999999,3.1000000000000001e-05,0.001341,0.0084019999999999997,0.93129451029318677,0,0,-3,3,-3,3,2.7193719590593024,1.6236299984314748,-3,-3,3
97,20260802_014646,OPT,7,0.83983228152489386,17829.443529063326,3.7700107255358972,0.98459633466618623,0.99281038903434038,18108.37893796157,3.7973119209628821,56081.498147590391,236.04353899999998,99,0,236.12496899999999,236.12335999999999,2.8e-05,0.0012570000000000001,0.0080739999999999996,0.83983228152489386,0,1,2.385460784806388,-1.910145241102954,3,-3,3,1.5626711215045748,-3,-3,3
98,20260802_015110,OPT,7,0.81750092101624494,25740.245558571583,0.49232931247328493,0.97980087257080961,0.98991638477734778,26270.894708466749,0.49734434144558559,31244.338122922607,120.83848299999998,35,0,120.916318,120.91475800000001,2.8e-05,0.001193,0.018582000000000001,0.81750092101624494,0,0,-3,0.88147982415546666,3,3,2.4810023770197764,2.9071735377593604,3,-3,-3
99,20260802_015339,OPT,7,0.76291712692206493,17208.477218072854,3.6001988103802707,0.96513525134957601,0.98010680632459479,17830.119865593711,3.673271920109435,54562.839066688059,316.150305,132,0,316.22601800000001,316.22428000000002,3.4e-05,0.0013780000000000001,0.0071659999999999996,0.76291712692206493,0,2,2.2427799320863779,-2.3151981903369041,3,-3,3,1.9164157738004717,-3,3,-3
100,20260802_015924,OPT,7,0.89187361777683416,13800.032454917391,0.16916003184040523,0.99316366235595832,0.99739823120479254,13895.023527322068,0.16960129519787787,15591.036479300847,1316.6510180000002,706,0,1316.7782010000001,1316.7766590000001,2.6999999999999999e-05,0.001189,0.012911000000000001,0.89187361777683416,15,0,3,-1.8561088926861316,3,-0.14383973067247249,3,1.5902614419043517,3,-3,3
101,20260802_022215,OPT,8,1,38803.488848823908,0.079149138712959616,1,1,38803.488848823908,0.079149138712959616,39594.980235953502,355.73409699999996,110,0,355.837018,355.82952499999999,0.0014430000000000001,0.0024510000000000001,0.008489,1,0,1,-1.6212411807829818,0.65384783702482652,-3,3,3,1.0465999105646189,3,3,-3
